N,P,entropy,r,rsquared,cycles,heap sort time,heap sort freq,insertion sort time,insertion sort freq,merge sort time,merge sort freq,selection sort time,selection sort freq,smooth sort time,smooth sort freq,tim sort time,tim sort freq
500, 0.500000, 5.266124, 0.414986, 0.172214, 10, 0.20, 5635, 2.00, 42351, 0.90, 10020, 1.20, 125249, 0.90, 8687, 0.60, 7202
500, 0.500000, 5.167016, 0.480422, 0.230805, 10, 0.60, 5663, 2.10, 39104, 0.50, 10020, 1.50, 125249, 0.90, 8497, 0.30, 7150
500, 0.500000, 5.170864, 0.417746, 0.174511, 10, 0.50, 5666, 2.10, 42420, 0.60, 10020, 1.80, 125249, 0.60, 8515, 0.50, 7126
500, 0.500000, 5.180897, 0.479178, 0.229612, 10, 0.50, 5673, 2.30, 39630, 0.60, 10020, 1.50, 125249, 0.80, 8548, 0.70, 7187
500, 0.500000, 5.136620, 0.411273, 0.169146, 10, 0.30, 5647, 2.10, 42683, 0.60, 10020, 1.40, 125249, 0.70, 8508, 0.50, 7227
500, 0.500000, 5.167441, 0.393537, 0.154872, 10, 0.40, 5676, 2.00, 42760, 0.70, 10020, 1.20, 125249, 0.70, 8467, 0.40, 7045
500, 0.500000, 5.337261, 0.411578, 0.169396, 10, 0.50, 5646, 2.10, 43251, 0.50, 10020, 1.40, 125249, 0.70, 8770, 0.60, 7253
500, 0.750000, 5.628785, 0.152554, 0.023273, 10, 0.50, 5610, 2.60, 55882, 0.50, 10020, 1.40, 125249, 0.90, 9563, 0.50, 7467
500, 0.750000, 5.652235, 0.303680, 0.092222, 10, 0.50, 5595, 3.10, 49506, 0.30, 10020, 1.90, 125249, 0.90, 9455, 0.60, 7526
500, 0.750000, 5.575457, 0.194904, 0.037988, 10, 0.30, 5612, 2.70, 54266, 0.60, 10020, 1.40, 125249, 0.70, 9524, 0.30, 7437
500, 0.750000, 5.562953, 0.255878, 0.065473, 10, 0.20, 5602, 3.00, 51327, 0.80, 10020, 1.50, 125249, 0.80, 9356, 0.30, 7286
500, 0.750000, 5.586042, 0.139813, 0.019548, 10, 0.60, 5592, 3.90, 56434, 0.50, 10020, 1.90, 125249, 1.00, 9506, 0.40, 7410
500, 0.750000, 5.597782, 0.254549, 0.064795, 10, 0.50, 5590, 2.40, 51403, 0.60, 10020, 1.50, 125249, 0.80, 9475, 0.60, 7348
500, 0.750000, 5.649673, 0.299419, 0.089652, 10, 0.50, 5613, 2.30, 49561, 0.60, 10020, 1.40, 125249, 0.60, 9362, 0.40, 7356
500, 0.750000, 5.475805, 0.245243, 0.060144, 10, 0.50, 5581, 2.50, 51557, 0.80, 10020, 1.30, 125249, 0.60, 9321, 0.50, 7363
500, 0.750000, 5.611416, 0.185866, 0.034546, 10, 0.40, 5581, 2.50, 54416, 0.70, 10020, 1.30, 125249, 0.70, 9424, 0.40, 7323
500, 0.750000, 5.570363, 0.237969, 0.056629, 10, 0.10, 5611, 2.40, 52439, 0.70, 10020, 1.20, 125249, 1.00, 9489, 0.40, 7474
500, 0.800000, 5.633713, 0.166038, 0.027569, 10, 0.80, 5593, 2.30, 55320, 0.60, 10020, 1.70, 125249, 0.70, 9603, 0.30, 7447
500, 0.800000, 5.647772, 0.152667, 0.023307, 10, 0.30, 5578, 3.10, 55951, 0.50, 10020, 1.60, 125249, 0.80, 9519, 0.60, 7391
500, 0.800000, 5.597531, 0.080497, 0.006480, 10, 0.40, 5574, 2.70, 59296, 0.70, 10020, 1.50, 125249, 0.70, 9702, 0.50, 7391
500, 0.800000, 5.647129, 0.186938, 0.034946, 10, 0.80, 5571, 3.30, 54567, 0.30, 10020, 1.80, 125249, 1.00, 9662, 0.50, 7265
500, 0.800000, 5.614586, 0.138903, 0.019294, 10, 0.80, 5559, 3.50, 56696, 0.50, 10020, 2.00, 125249, 1.00, 9607, 0.50, 7326
500, 0.800000, 5.605907, 0.210628, 0.044364, 10, 0.90, 5598, 2.80, 53284, 0.40, 10020, 1.60, 125249, 0.70, 9537, 0.30, 7414
500, 0.800000, 5.598912, 0.102960, 0.010601, 10, 0.40, 5579, 2.90, 58113, 0.80, 10020, 1.30, 125249, 0.90, 9623, 0.60, 7419
500, 0.800000, 5.597509, 0.236095, 0.055741, 10, 0.50, 5616, 2.50, 52850, 0.60, 10020, 1.30, 125249, 0.70, 9491, 0.30, 7389
500, 0.800000, 5.625086, 0.153602, 0.023594, 10, 0.60, 5575, 2.90, 56152, 0.50, 10020, 1.30, 125249, 0.70, 9638, 0.30, 7343
500, 0.800000, 5.563089, 0.199929, 0.039972, 10, 0.60, 5625, 2.40, 53980, 0.70, 10020, 1.30, 125249, 0.70, 9401, 0.50, 7329
500, 1.000000, 5.644964, 0.076247, 0.005814, 10, 0.70, 5576, 2.60, 59459, 0.40, 10020, 1.20, 125249, 0.60, 9812, 0.50, 7375
500, 1.000000, 5.635636, 0.024607, 0.000605, 10, 0.40, 5542, 3.90, 61764, 0.50, 10020, 1.80, 125249, 0.90, 9871, 0.50, 7339
500, 1.000000, 5.624040, 0.059709, 0.003565, 10, 0.50, 5556, 2.50, 60296, 0.70, 10020, 1.20, 125249, 0.60, 9850, 0.50, 7315
500, 1.000000, 5.560718, -0.002687, 0.000007, 10, 0.60, 5538, 3.30, 62821, 0.50, 10020, 1.50, 125249, 0.70, 9842, 0.60, 7550
500, 1.000000, 5.602503, -0.070412, 0.004958, 10, 0.50, 5544, 3.90, 65669, 0.50, 10020, 1.70, 125249, 1.20, 9924, 0.50, 7472
500, 1.000000, 5.644146, -0.033066, 0.001093, 10, 0.60, 5531, 4.10, 64191, 0.80, 10020, 1.80, 125249, 0.70, 9877, 0.30, 7417
500, 1.000000, 5.686240, 0.027595, 0.000762, 10, 0.60, 5545, 3.10, 61561, 0.70, 10020, 1.50, 125249, 0.90, 9892, 0.40, 7447
500, 1.000000, 5.631504, -0.054337, 0.002953, 10, 0.70, 5559, 3.40, 65072, 0.50, 10020, 1.50, 125249, 0.90, 9919, 0.40, 7441
500, 1.000000, 5.696284, -0.002820, 0.000008, 10, 0.80, 5533, 3.60, 62830, 0.90, 10020, 1.50, 125249, 0.60, 9918, 0.40, 7438
500, 1.000000, 5.621634, 0.025876, 0.000670, 10, 0.30, 5559, 3.40, 61684, 0.60, 10020, 1.40, 125249, 1.10, 9958, 0.60, 7464
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.80, 9252, 0.10, 749, 0.80, 16524, 3.30, 281624, 0.50, 6792, 0.80, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.20, 9251, 0.10, 749, 1.20, 16524, 3.40, 281624, 0.30, 6782, 0.50, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.10, 9240, 0.10, 749, 1.00, 16524, 3.20, 281624, 0.70, 6794, 0.50, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.50, 9274, 0.20, 749, 1.40, 16524, 4.50, 281624, 0.70, 6822, 0.80, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.20, 9249, 0.10, 749, 1.20, 16524, 3.80, 281624, 0.50, 6826, 0.80, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 9239, 0.00, 749, 0.50, 16524, 3.10, 281624, 0.60, 6784, 0.70, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.50, 9256, 0.10, 749, 1.10, 16524, 3.10, 281624, 0.30, 6790, 0.40, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.10, 9235, 0.00, 749, 1.00, 16524, 2.80, 281624, 0.30, 6808, 0.70, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 9242, 0.00, 749, 1.00, 16524, 3.30, 281624, 0.30, 6774, 0.50, 9858
750, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.00, 9259, 0.00, 749, 0.90, 16524, 3.10, 281624, 0.50, 6794, 0.90, 9858
750, 0.100000, 2.570173, 0.861301, 0.741839, 10, 1.10, 9172, 2.00, 29759, 1.30, 16524, 4.50, 281624, 1.20, 9759, 1.10, 10887
750, 0.100000, 2.124564, 0.872774, 0.761734, 10, 0.60, 9180, 1.10, 25036, 0.80, 16524, 2.80, 281624, 0.80, 9222, 0.60, 10714
750, 0.100000, 2.445692, 0.869074, 0.755290, 10, 1.10, 9184, 1.50, 27222, 0.90, 16524, 3.10, 281624, 0.80, 9269, 0.90, 10830
750, 0.100000, 1.944097, 0.921977, 0.850042, 10, 1.20, 9214, 1.30, 18361, 1.30, 16524, 3.90, 281624, 0.90, 8789, 0.70, 10628
750, 0.100000, 2.050121, 0.922641, 0.851266, 10, 0.60, 9199, 1.00, 19485, 1.00, 16524, 3.20, 281624, 0.60, 8969, 0.60, 10681
750, 0.100000, 2.334364, 0.859395, 0.738560, 10, 0.90, 9190, 1.50, 29308, 0.90, 16524, 3.10, 281624, 0.70, 9453, 0.90, 10820
750, 0.100000, 1.728458, 0.921615, 0.849375, 10, 0.80, 9220, 1.00, 18176, 0.80, 16524, 2.80, 281624, 0.30, 8935, 0.70, 10547
750, 0.100000, 2.258927, 0.883410, 0.780413, 10, 1.00, 9183, 1.30, 25043, 0.90, 16524, 3.10, 281624, 0.70, 9308, 0.80, 10773
750, 0.100000, 2.113810, 0.882206, 0.778288, 10, 0.80, 9171, 1.10, 24166, 1.00, 16524, 3.20, 281624, 0.80, 9202, 0.70, 10712
750, 0.100000, 2.050375, 0.880534, 0.775340, 10, 0.70, 9205, 1.10, 24003, 0.70, 16524, 2.80, 281624, 0.50, 8899, 0.70, 10550
750, 0.250000, 4.326364, 0.627812, 0.394147, 10, 1.20, 9084, 3.90, 64545, 1.20, 16524, 3.80, 281624, 1.30, 11830, 1.10, 11713
750, 0.250000, 4.077212, 0.709063, 0.502770, 10, 0.60, 9085, 2.80, 54046, 0.80, 16524, 2.40, 281624, 0.70, 11169, 0.50, 11375
750, 0.250000, 4.331248, 0.644870, 0.415857, 10, 0.90, 9055, 3.50, 62603, 0.80, 16524, 3.20, 281624, 0.90, 11764, 0.80, 11704
750, 0.250000, 4.137613, 0.694027, 0.481673, 10, 0.70, 9086, 2.70, 56042, 1.00, 16524, 2.90, 281624, 0.80, 11435, 0.60, 11610
750, 0.250000, 4.303251, 0.698512, 0.487919, 10, 1.10, 9103, 2.60, 56555, 1.00, 16524, 3.00, 281624, 1.10, 11539, 1.10, 11769
750, 0.250000, 4.255183, 0.657886, 0.432814, 10, 0.40, 9072, 2.50, 60681, 0.80, 16524, 3.00, 281624, 1.00, 11488, 0.40, 11703
750, 0.250000, 4.176766, 0.748827, 0.560742, 10, 0.80, 9120, 2.40, 51000, 0.70, 16524, 3.00, 281624, 0.80, 11219, 0.70, 11690
750, 0.250000, 4.579888, 0.586842, 0.344384, 10, 0.90, 9059, 3.10, 70938, 0.90, 16524, 2.90, 281624, 0.90, 12041, 0.60, 11853
750, 0.250000, 4.229606, 0.667154, 0.445095, 10, 0.90, 9067, 2.60, 61198, 0.90, 16524, 3.00, 281624, 0.90, 11656, 0.80, 11763
750, 0.250000, 4.388001, 0.694154, 0.481849, 10, 0.70, 9095, 2.80, 56926, 0.90, 16524, 2.70, 281624, 0.60, 11671, 0.60, 11649
750, 0.500000, 5.515704, 0.449746, 0.202271, 10, 0.80, 8953, 5.20, 92097, 1.30, 16524, 4.10, 281624, 1.20, 13613, 0.70, 12360
750, 0.500000, 5.705459, 0.426413, 0.181828, 10, 0.90, 8962, 4.10, 95747, 0.70, 16524, 2.40, 281624, 1.00, 13963, 1.00, 12371
750, 0.500000, 5.510146, 0.449474, 0.202027, 10, 0.90, 8965, 4.90, 91998, 0.80, 16524, 4.20, 281624, 1.30, 13673, 0.60, 12219
750, 0.500000, 5.580577, 0.453950, 0.206070, 10, 0.60, 8942, 4.40, 91779, 0.90, 16524, 2.90, 281624, 1.10, 13832, 1.00, 12155
750, 0.500000, 5.541291, 0.430380, 0.185227, 10, 0.70, 8961, 3.90, 93231, 1.10, 16524, 2.90, 281624, 1.00, 13735, 0.80, 12282
750, 0.500000, 5.607771, 0.381335, 0.145416, 10, 0.60, 8932, 4.50, 97786, 1.10, 16524, 3.20, 281624, 1.00, 13942, 0.50, 12425
750, 0.500000, 5.576066, 0.404384, 0.163527, 10, 0.80, 8957, 4.30, 96638, 1.10, 16524, 2.70, 281624, 1.10, 13768, 0.80, 12295
750, 0.500000, 5.391432, 0.519919, 0.270316, 10, 0.90, 8973, 4.60, 83918, 0.80, 16524, 2.90, 281624, 0.90, 13451, 0.90, 12225
750, 0.500000, 5.491998, 0.417580, 0.174373, 10, 0.70, 8943, 4.20, 95007, 0.90, 16524, 2.90, 281624, 0.90, 13662, 0.50, 12319
750, 0.500000, 5.580713, 0.410390, 0.168420, 10, 0.90, 8960, 4.20, 95776, 0.90, 16524, 2.60, 281624, 1.00, 13827, 0.90, 12230
750, 0.750000, 6.007967, 0.170379, 0.029029, 10, 1.20, 8855, 8.40, 123335, 1.10, 16524, 3.80, 281624, 1.70, 15107, 1.00, 12571
750, 0.750000, 6.006551, 0.262659, 0.068990, 10, 1.00, 8893, 6.20, 114624, 1.10, 16524, 3.40, 281624, 1.40, 15234, 0.80, 12592
750, 0.750000, 5.967507, 0.242508, 0.058810, 10, 1.00, 8852, 5.90, 116941, 1.00, 16524, 3.50, 281624, 1.20, 15062, 0.80, 12565
750, 0.750000, 5.935030, 0.245681, 0.060359, 10, 0.90, 8869, 5.80, 116667, 1.00, 16524, 2.80, 281624, 1.10, 15161, 0.70, 12586
750, 0.750000, 6.043465, 0.242249, 0.058685, 10, 0.60, 8894, 5.50, 116838, 0.90, 16524, 3.20, 281624, 1.00, 15083, 0.50, 12710
750, 0.750000, 5.959504, 0.251686, 0.063346, 10, 1.00, 8902, 5.30, 115700, 0.70, 16524, 3.20, 281624, 1.00, 15060, 0.80, 12588
750, 0.750000, 6.014322, 0.204643, 0.041879, 10, 0.80, 8860, 5.70, 120735, 0.80, 16524, 3.20, 281624, 1.00, 15151, 0.80, 12650
750, 0.750000, 6.026030, 0.136895, 0.018740, 10, 0.90, 8845, 5.60, 126793, 0.90, 16524, 3.00, 281624, 1.00, 15115, 0.90, 12499
750, 0.750000, 5.958787, 0.200764, 0.040306, 10, 0.70, 8859, 5.60, 121121, 1.00, 16524, 3.00, 281624, 1.00, 15046, 0.80, 12635
750, 0.750000, 6.032739, 0.081802, 0.006692, 10, 1.00, 8844, 6.40, 132831, 0.80, 16524, 3.30, 281624, 1.40, 15386, 1.00, 12658
750, 0.800000, 6.037703, 0.202124, 0.040854, 10, 1.20, 8868, 7.80, 121110, 1.10, 16524, 4.20, 281624, 1.60, 15298, 1.10, 12710
750, 0.800000, 6.010212, 0.124616, 0.015529, 10, 1.50, 8837, 11.50, 128794, 1.70, 16524, 5.10, 281624, 2.20, 15426, 1.30, 12751
750, 0.800000, 6.021843, 0.194278, 0.037744, 10, 0.80, 8848, 6.40, 121957, 0.90, 16524, 3.10, 281624, 1.10, 15373, 0.70, 12647
750, 0.800000, 6.003969, 0.171213, 0.029314, 10, 0.90, 8833, 5.50, 124145, 0.80, 16524, 2.90, 281624, 1.10, 15243, 0.90, 12704
750, 0.800000, 6.028961, 0.143502, 0.020593, 10, 0.90, 8824, 5.80, 127008, 0.80, 16524, 3.50, 281624, 1.40, 15408, 1.00, 12677
750, 0.800000, 5.962082, 0.215379, 0.046388, 10, 0.60, 8857, 5.40, 119712, 0.90, 16524, 3.00, 281624, 1.00, 15191, 0.70, 12521
750, 0.800000, 6.034172, 0.149963, 0.022489, 10, 0.60, 8835, 6.00, 125866, 0.90, 16524, 2.80, 281624, 1.10, 15382, 0.60, 12606
750, 0.800000, 6.025419, 0.216860, 0.047028, 10, 0.60, 8839, 5.20, 119707, 1.00, 16524, 3.00, 281624, 1.10, 15226, 0.80, 12503
750, 0.800000, 6.037709, 0.201534, 0.040616, 10, 0.90, 8865, 5.40, 121180, 0.80, 16524, 3.40, 281624, 1.10, 15364, 0.80, 12490
750, 0.800000, 5.985953, 0.173520, 0.030109, 10, 0.60, 8852, 5.50, 123623, 1.10, 16524, 3.00, 281624, 1.30, 15204, 1.00, 12561
750, 1.000000, 6.048575, -0.007527, 0.000057, 10, 1.10, 8775, 6.70, 141664, 1.00, 16524, 3.40, 281624, 1.60, 15885, 0.90, 12718
750, 1.000000, 6.064778, -0.040003, 0.001600, 10, 0.80, 8772, 7.40, 144717, 0.80, 16524, 3.30, 281624, 1.30, 15876, 0.80, 12591
750, 1.000000, 6.045696, -0.075436, 0.005691, 10, 1.00, 8775, 9.70, 148191, 1.00, 16524, 3.70, 281624, 1.30, 15956, 0.90, 12600
750, 1.000000, 6.035151, 0.000215, 0.000000, 10, 0.80, 8754, 6.40, 140909, 1.00, 16524, 3.10, 281624, 1.10, 15847, 0.70, 12674
750, 1.000000, 6.055667, 0.044288, 0.001961, 10, 0.90, 8785, 6.00, 136970, 0.70, 16524, 2.80, 281624, 1.10, 15811, 0.80, 12781
750, 1.000000, 6.020480, 0.008945, 0.000080, 10, 0.70, 8791, 6.20, 140116, 0.90, 16524, 3.30, 281624, 1.10, 15813, 0.60, 12592
750, 1.000000, 6.065062, 0.016127, 0.000260, 10, 0.90, 8806, 6.10, 139558, 0.60, 16524, 3.10, 281624, 1.00, 15840, 0.90, 12876
750, 1.000000, 6.054481, -0.005929, 0.000035, 10, 0.70, 8792, 6.00, 141663, 1.00, 16524, 2.90, 281624, 1.00, 15860, 0.70, 12755
750, 1.000000, 6.048855, -0.036957, 0.001366, 10, 0.70, 8724, 7.10, 144656, 1.10, 16524, 2.90, 281624, 1.00, 15873, 0.60, 12558
750, 1.000000, 6.019269, -0.009107, 0.000083, 10, 0.80, 8764, 6.60, 141987, 1.00, 16524, 2.90, 281624, 1.20, 15803, 0.70, 12521
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.20, 12692, 0.10, 999, 1.40, 22022, 5.20, 500499, 0.70, 9112, 0.90, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.10, 12665, 0.10, 999, 1.40, 22022, 5.50, 500499, 0.80, 9144, 0.90, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.30, 12685, 0.00, 999, 1.30, 22022, 5.70, 500499, 0.40, 9122, 0.60, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.00, 12688, 0.00, 999, 1.30, 22022, 5.30, 500499, 0.50, 9152, 1.00, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 12694, 0.00, 999, 1.10, 22022, 4.90, 500499, 0.50, 9142, 0.60, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.20, 12684, 0.10, 999, 1.10, 22022, 5.30, 500499, 0.80, 9160, 0.90, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.10, 12692, 0.10, 999, 1.10, 22022, 5.10, 500499, 0.50, 9132, 0.80, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.20, 12718, 0.10, 999, 1.10, 22022, 5.00, 500499, 0.30, 9128, 0.80, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 12667, 0.00, 999, 1.20, 22022, 4.40, 500499, 0.70, 9116, 0.80, 13138
1000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 1.00, 12664, 0.30, 999, 1.00, 22022, 4.80, 500499, 0.70, 9112, 1.10, 13138
1000, 0.100000, 2.386988, 0.848893, 0.720619, 10, 1.10, 12587, 2.10, 51041, 1.10, 22022, 5.90, 500499, 0.90, 12873, 1.10, 14414
1000, 0.100000, 2.366636, 0.870256, 0.757345, 10, 1.00, 12590, 2.10, 48157, 1.20, 22022, 4.80, 500499, 0.80, 12776, 0.90, 14395
1000, 0.100000, 2.542227, 0.876278, 0.767863, 10, 1.30, 12611, 2.70, 47218, 1.30, 22022, 7.10, 500499, 1.10, 13059, 1.10, 14475
1000, 0.100000, 2.255542, 0.876710, 0.768620, 10, 1.00, 12579, 2.10, 44482, 1.30, 22022, 4.90, 500499, 0.90, 12686, 1.10, 14235
1000, 0.100000, 2.295597, 0.889522, 0.791249, 10, 1.00, 12615, 2.20, 42719, 1.00, 22022, 5.20, 500499, 0.90, 12747, 1.00, 14289
1000, 0.100000, 2.256405, 0.891793, 0.795295, 10, 1.00, 12591, 1.80, 43220, 1.10, 22022, 5.10, 500499, 0.80, 12473, 1.00, 14300
1000, 0.100000, 2.125305, 0.859587, 0.738890, 10, 1.00, 12615, 2.10, 47134, 1.20, 22022, 5.20, 500499, 1.00, 12365, 0.90, 14136
1000, 0.100000, 2.201922, 0.870018, 0.756931, 10, 1.30, 12599, 1.70, 45027, 1.20, 22022, 4.90, 500499, 0.90, 12361, 0.90, 14314
1000, 0.100000, 2.173735, 0.884502, 0.782343, 10, 0.90, 12609, 1.80, 44048, 1.00, 22022, 5.20, 500499, 0.80, 12586, 0.90, 14203
1000, 0.100000, 2.226038, 0.876761, 0.768710, 10, 0.90, 12588, 2.00, 43173, 1.30, 22022, 5.30, 500499, 0.70, 12488, 0.90, 14227
1000, 0.250000, 4.231728, 0.690434, 0.476700, 10, 1.20, 12504, 4.80, 99001, 1.30, 22022, 5.40, 500499, 1.20, 15773, 1.00, 15285
1000, 0.250000, 4.420665, 0.670806, 0.449980, 10, 1.10, 12455, 5.50, 103250, 1.50, 22022, 5.20, 500499, 1.20, 16059, 1.00, 15438
1000, 0.250000, 4.722616, 0.673783, 0.453983, 10, 1.10, 12459, 5.50, 107423, 1.50, 22022, 5.50, 500499, 1.40, 16589, 1.20, 15695
1000, 0.250000, 4.294229, 0.736629, 0.542623, 10, 1.00, 12492, 4.10, 94646, 1.00, 22022, 5.40, 500499, 1.40, 15970, 0.80, 15246
1000, 0.250000, 4.547821, 0.675025, 0.455659, 10, 1.00, 12499, 4.60, 105039, 1.30, 22022, 4.60, 500499, 1.10, 16370, 0.90, 15596
1000, 0.250000, 4.244115, 0.720558, 0.519204, 10, 1.00, 12507, 4.50, 96251, 1.30, 22022, 5.40, 500499, 1.10, 15592, 0.80, 15375
1000, 0.250000, 4.312611, 0.697614, 0.486665, 10, 1.10, 12489, 4.50, 99379, 1.20, 22022, 5.50, 500499, 1.00, 15859, 0.90, 15524
1000, 0.250000, 4.093432, 0.743128, 0.552239, 10, 0.80, 12516, 4.10, 88851, 1.50, 22022, 5.00, 500499, 1.00, 15375, 1.00, 15360
1000, 0.250000, 4.333421, 0.730458, 0.533568, 10, 1.10, 12483, 4.10, 91269, 1.10, 22022, 5.70, 500499, 1.10, 15664, 0.90, 15299
1000, 0.250000, 4.515138, 0.622064, 0.386964, 10, 0.90, 12478, 5.20, 115556, 1.00, 22022, 5.00, 500499, 1.00, 16271, 0.80, 15595
1000, 0.500000, 5.930664, 0.408857, 0.167164, 10, 0.90, 12306, 8.50, 171437, 1.30, 22022, 6.00, 500499, 1.30, 19593, 1.20, 16504
1000, 0.500000, 5.824533, 0.493374, 0.243418, 10, 1.20, 12303, 8.10, 154968, 1.60, 22022, 5.80, 500499, 1.70, 19100, 1.30, 16323
1000, 0.500000, 5.816829, 0.354597, 0.125739, 10, 1.00, 12294, 8.40, 179521, 1.40, 22022, 5.40, 500499, 1.40, 19424, 1.00, 16341
1000, 0.500000, 5.906873, 0.356135, 0.126832, 10, 1.10, 12306, 8.50, 181532, 1.00, 22022, 5.20, 500499, 1.30, 19762, 1.20, 16622
1000, 0.500000, 5.790167, 0.467665, 0.218710, 10, 1.10, 12342, 7.30, 160734, 1.00, 22022, 5.30, 500499, 1.50, 19219, 1.00, 16381
1000, 0.500000, 5.696223, 0.463436, 0.214773, 10, 1.10, 12310, 7.80, 159648, 1.30, 22022, 5.20, 500499, 1.50, 18984, 1.00, 16227
1000, 0.500000, 5.806592, 0.469004, 0.219965, 10, 1.00, 12321, 7.60, 159548, 1.30, 22022, 5.50, 500499, 1.60, 19437, 1.00, 16289
1000, 0.500000, 5.913186, 0.409011, 0.167290, 10, 1.10, 12266, 7.80, 171939, 1.30, 22022, 5.40, 500499, 1.20, 19529, 0.90, 16579
1000, 0.500000, 5.906879, 0.377925, 0.142827, 10, 0.90, 12277, 8.40, 174970, 1.10, 22022, 5.70, 500499, 1.90, 19431, 1.00, 16404
1000, 0.500000, 6.013049, 0.428697, 0.183781, 10, 1.20, 12314, 7.90, 168004, 1.30, 22022, 5.50, 500499, 1.30, 19436, 1.10, 16563
1000, 0.750000, 6.264484, 0.212192, 0.045026, 10, 1.00, 12199, 10.90, 212734, 1.30, 22022, 6.60, 500499, 1.50, 21308, 1.10, 16607
1000, 0.750000, 6.256385, 0.225799, 0.050985, 10, 1.40, 12173, 10.70, 210147, 1.40, 22022, 5.70, 500499, 2.10, 21291, 1.60, 16692
1000, 0.750000, 6.254008, 0.155400, 0.024149, 10, 1.10, 12161, 10.80, 222787, 1.10, 22022, 5.90, 500499, 1.50, 21490, 1.00, 16914
1000, 0.750000, 6.286218, 0.205381, 0.042182, 10, 1.30, 12178, 10.60, 213819, 1.10, 22022, 5.40, 500499, 1.90, 21139, 1.30, 16698
1000, 0.750000, 6.283955, 0.254280, 0.064658, 10, 1.00, 12187, 9.60, 205072, 1.30, 22022, 5.80, 500499, 1.70, 21173, 1.10, 16781
1000, 0.750000, 6.256248, 0.172299, 0.029687, 10, 1.00, 12179, 10.40, 219611, 1.10, 22022, 5.30, 500499, 1.70, 21358, 1.00, 16713
1000, 0.750000, 6.295599, 0.189207, 0.035799, 10, 1.30, 12185, 11.60, 216839, 1.40, 22022, 5.70, 500499, 1.90, 21240, 1.30, 16576
1000, 0.750000, 6.241560, 0.144790, 0.020964, 10, 1.30, 12208, 12.50, 223200, 1.70, 22022, 7.00, 500499, 2.00, 21055, 1.40, 16884
1000, 0.750000, 6.277899, 0.275643, 0.075979, 10, 1.20, 12226, 10.80, 201822, 1.20, 22022, 6.20, 500499, 1.90, 21232, 1.50, 16776
1000, 0.750000, 6.304605, 0.250922, 0.062962, 10, 1.50, 12192, 11.00, 206779, 1.30, 22022, 6.10, 500499, 1.70, 21396, 1.10, 16754
1000, 0.800000, 6.340718, 0.179011, 0.032045, 10, 1.40, 12158, 14.70, 219045, 1.80, 22022, 8.40, 500499, 2.30, 21561, 1.50, 16936
1000, 0.800000, 6.313375, 0.204321, 0.041747, 10, 1.10, 12154, 15.80, 214737, 2.00, 22022, 6.70, 500499, 1.90, 21464, 1.60, 16740
1000, 0.800000, 6.277748, 0.206830, 0.042779, 10, 1.50, 12217, 12.10, 214348, 1.50, 22022, 6.30, 500499, 2.00, 21395, 1.70, 16740
1000, 0.800000, 6.262938, 0.225944, 0.051051, 10, 1.40, 12175, 11.50, 211245, 1.30, 22022, 6.80, 500499, 2.00, 21410, 1.20, 16855
1000, 0.800000, 6.278706, 0.186543, 0.034798, 10, 1.30, 12170, 11.90, 217060, 1.60, 22022, 6.10, 500499, 1.70, 21338, 1.30, 16704
1000, 0.800000, 6.312548, 0.125025, 0.015631, 10, 1.50, 12141, 12.30, 228456, 1.70, 22022, 5.90, 500499, 2.10, 21601, 1.10, 16836
1000, 0.800000, 6.302667, 0.142626, 0.020342, 10, 1.30, 12131, 12.00, 225230, 1.50, 22022, 6.30, 500499, 2.10, 21575, 1.40, 16957
1000, 0.800000, 6.257673, 0.213593, 0.045622, 10, 1.20, 12171, 11.20, 213046, 1.50, 22022, 6.00, 500499, 2.00, 21388, 1.10, 16723
1000, 0.800000, 6.308369, 0.142846, 0.020405, 10, 1.10, 12200, 12.40, 225505, 1.70, 22022, 6.50, 500499, 1.70, 21512, 1.40, 16740
